Age,Gender,StudyHrs,Learning_Style,Courses_Comp,Discuss_Part,AssignRate,Exam_Score(%),AttendRate,TechUse,StressLevel,SocMediaHrs,SleepHrs,Equiv_Grade,College,Degree_Program
22.0,Male,46.0,Kinesthetic,9.0,1,90.0,72.072207289147,77.0,Yes,7,3,7,79.2433243734882,Health Sciences,Nursing
21.0,Male,28.0,Reading/Writing,6.0,1,62.0,58.400000000000006,98.0,No,10,2,8,59.84,Business and Finance,Business Administration
27.0,Female,41.0,Reading/Writing,1.0,0,86.0,68.64045801873878,80.0,Yes,2,2,10,75.58427481124326,Business and Finance,Business Administration
19.0,Female,24.0,Auditory,15.0,1,62.0,66.13997092305976,86.0,Yes,2,3,8,64.48398255383586,Business and Finance,Business Administration
29.0,Male,30.0,Auditory,12.0,0,64.0,47.65254733570167,73.0,Yes,6,3,6,54.191528401421,Engineering,Computer
27.0,Male,42.0,Visual,17.0,1,96.0,77.82265258081316,78.0,Yes,3,3,6,85.0935915484879,Business and Finance,Accountancy
24.0,Female,18.0,Auditory,6.0,0,97.0,51.973633978454174,96.0,Yes,8,8,4,69.98418038707251,Health Sciences,Pharmacy
29.0,Female,14.0,Auditory,19.0,1,78.0,46.90005270583633,67.0,Yes,6,2,7,59.3400316235018,Business and Finance,Business Administration
25.0,Female,34.0,Visual,2.0,1,100.0,57.2,67.0,Yes,10,4,5,74.32,Engineering,Electrical
27.0,Male,41.0,Kinesthetic,16.0,1,70.0,74.51203198718905,98.0,Yes,6,3,4,72.70721919231343,Business and Finance,Finance
27.0,Female,22.0,Reading/Writing,15.0,1,53.0,55.79941986783808,87.0,Yes,6,7,7,54.67965192070285,Engineering,Mechanical
28.0,Female,26.0,Kinesthetic,11.0,1,80.0,44.28664413473725,53.0,Yes,9,1,6,58.57198648084234,Health Sciences,Pharmacy
21.0,Female,40.0,Visual,9.0,0,52.0,52.52326805055093,80.0,Yes,6,0,7,52.31396083033056,Business and Finance,Marketing
19.0,Female,7.0,Reading/Writing,12.0,0,65.0,27.200000000000003,75.0,Yes,10,6,7,42.32,Business and Finance,Accountancy
29.0,Other,10.0,Reading/Writing,7.0,1,94.0,61.81414308847594,76.0,Yes,1,1,5,74.68848585308557,Health Sciences,Nursing
23.0,Female,15.0,Kinesthetic,13.0,0,92.0,45.5845316341964,82.0,No,7,2,7,64.15071898051784,Health Sciences,Medical Technology
22.0,Female,48.0,Auditory,4.0,1,95.0,75.35615525655538,59.0,Yes,3,1,6,83.21369315393324,Engineering,Electrical
27.0,Male,22.0,Visual,1.0,1,55.0,58.17384587852463,92.0,Yes,6,5,5,56.90430752711477,Business and Finance,Marketing
26.0,Female,45.0,Kinesthetic,20.0,1,84.0,68.2,86.0,Yes,10,6,4,74.52000000000001,Business and Finance,Marketing
29.0,Male,46.0,Kinesthetic,13.0,1,70.0,72.78794276835478,87.0,Yes,6,0,8,71.67276566101287,Health Sciences,Physical Therapy
22.0,Female,49.0,Kinesthetic,15.0,1,98.0,85.8,72.0,Yes,1,6,7,90.68,Engineering,Electrical
24.0,Male,8.0,Reading/Writing,13.0,0,80.0,44.03163832806056,71.0,Yes,2,4,9,58.418982996836334,Business and Finance,Finance
29.0,Male,33.0,Reading/Writing,19.0,1,94.0,65.88413762766295,54.0,Yes,2,4,9,77.13048257659777,Health Sciences,Medical Technology
21.0,Male,8.0,Auditory,0.0,0,87.0,25.0,57.0,Yes,10,3,6,49.8,Business and Finance,Marketing
18.0,Male,19.0,Auditory,19.0,1,65.0,54.400000000000006,55.0,Yes,1,2,5,58.64,Health Sciences,Physical Therapy
25.0,Female,47.0,Reading/Writing,5.0,0,51.0,53.60000000000001,88.0,No,10,4,6,52.56,Business and Finance,Accountancy
28.0,Female,9.0,Reading/Writing,17.0,1,55.0,49.84470097143465,100.0,Yes,8,0,9,51.90682058286079,Engineering,Computer
22.0,Male,36.0,Kinesthetic,17.0,1,53.0,56.22649915772854,62.0,No,5,4,5,54.93589949463713,Business and Finance,Finance
24.0,Male,37.0,Kinesthetic,14.0,0,66.0,49.63005595116034,69.0,Yes,6,0,5,56.17803357069621,Business and Finance,Business Administration
21.0,Male,26.0,Auditory,7.0,0,68.0,59.6,81.0,Yes,1,3,8,62.96,Business and Finance,Marketing
23.0,Male,8.0,Visual,3.0,1,83.0,39.0,69.0,No,10,3,6,56.6,Business and Finance,Business Administration
23.0,Male,11.0,Visual,0.0,0,72.0,37.97086128844106,66.0,No,4,1,5,51.58251677306463,Business and Finance,Accountancy
22.0,Female,11.0,Reading/Writing,15.0,0,91.0,42.4,94.0,Yes,10,4,5,61.84,Business and Finance,Business Administration
28.0,Male,48.0,Auditory,10.0,0,83.0,81.80000000000001,96.0,Yes,1,5,8,82.28,Business and Finance,Business Administration
27.0,Female,43.0,Reading/Writing,6.0,0,85.0,70.30827114064664,77.0,Yes,1,1,9,76.18496268438798,Health Sciences,Nursing
20.0,Male,9.0,Kinesthetic,13.0,1,81.0,42.12180865318862,62.0,No,7,4,9,57.67308519191317,Business and Finance,Business Administration
19.0,Female,6.0,Kinesthetic,18.0,0,68.0,32.05048020291652,76.0,Yes,7,4,8,46.43028812174991,Engineering,Mechanical
20.0,Male,13.0,Reading/Writing,17.0,1,68.0,44.27230798713043,54.0,No,4,3,7,53.76338479227826,Business and Finance,Business Administration
24.0,Female,18.0,Kinesthetic,3.0,1,86.0,56.84085701654973,80.0,Yes,6,6,7,68.50451420992984,Health Sciences,Pharmacy
18.0,Male,42.0,Auditory,7.0,1,96.0,81.05614236302999,77.0,No,2,4,7,87.03368541781799,Health Sciences,Pharmacy
27.0,Female,6.0,Kinesthetic,16.0,1,80.0,54.25553964671961,86.0,Yes,4,2,6,64.55332378803178,Business and Finance,Marketing
22.0,Male,27.0,Reading/Writing,18.0,1,91.0,75.08521838217976,90.0,Yes,2,4,8,81.45113102930785,Business and Finance,Finance
22.0,Female,20.0,Reading/Writing,9.0,1,88.0,58.52587268171473,75.0,No,5,4,6,70.31552360902884,Engineering,Aerospace
23.0,Female,36.0,Kinesthetic,7.0,1,71.0,65.57634255423422,87.0,Yes,7,6,6,67.74580553254053,Engineering,Electrical
25.0,Female,6.0,Auditory,9.0,1,91.0,33.0,53.0,Yes,10,5,5,56.2,Health Sciences,Nursing
29.0,Male,9.0,Visual,2.0,0,80.0,41.99669513708221,86.0,No,6,7,6,57.19801708224932,Health Sciences,Medical Technology
19.0,Female,33.0,Reading/Writing,15.0,0,90.0,52.19633544306036,62.0,Yes,5,4,5,67.31780126583621,Health Sciences,Pharmacy
28.0,Female,43.0,Auditory,9.0,0,52.0,65.93361672401151,89.0,No,2,0,7,60.360170034406906,Business and Finance,Business Administration
26.0,Male,30.0,Auditory,6.0,1,52.0,48.96004672843252,68.0,Yes,8,2,10,50.17602803705951,Health Sciences,Nursing
28.0,Female,39.0,Reading/Writing,19.0,0,99.0,55.61691201355719,52.0,No,4,5,7,72.9701472081343,Business and Finance,Marketing
19.0,Male,30.0,Reading/Writing,1.0,0,66.0,55.16407726897221,97.0,Yes,7,4,8,59.49844636138333,Engineering,Mechanical
28.0,Female,33.0,Visual,0.0,1,73.0,67.49084446861815,65.0,Yes,1,6,7,69.69450668117089,Business and Finance,Marketing
29.0,Male,22.0,Auditory,3.0,0,51.0,57.01140224382374,92.0,Yes,1,6,5,54.606841346294246,Engineering,Aerospace
22.0,Female,13.0,Kinesthetic,1.0,1,65.0,56.356442864268,75.0,Yes,2,2,9,59.8138657185608,Engineering,Civil
21.0,Male,47.0,Reading/Writing,1.0,1,71.0,77.92725781546542,72.0,Yes,1,1,10,75.15635468927925,Engineering,Electrical
28.0,Male,48.0,Auditory,3.0,1,78.0,59.899040598014935,61.0,Yes,9,6,4,67.13942435880895,Engineering,Mechanical
22.0,Female,24.0,Visual,2.0,1,74.0,54.6533744296213,75.0,Yes,7,3,4,62.39202465777278,Business and Finance,Marketing
20.0,Male,7.0,Visual,9.0,1,84.0,50.95331174457863,84.0,No,6,2,4,64.17198704674718,Health Sciences,Physical Therapy
28.0,Female,5.0,Auditory,4.0,0,81.0,32.975909985654894,58.0,No,4,5,4,52.185545991392935,Business and Finance,Business Administration
26.0,Female,24.0,Visual,8.0,1,81.0,55.96236001257164,63.0,Yes,4,3,7,65.97741600754298,Engineering,Aerospace
24.0,Other,42.0,Auditory,11.0,1,88.0,69.78662253437716,71.0,Yes,5,4,6,77.0719735206263,Health Sciences,Nursing
18.0,Male,36.0,Visual,9.0,1,78.0,84.8,99.0,Yes,1,4,5,82.08,Business and Finance,Accountancy
25.0,Female,48.0,Auditory,10.0,1,86.0,80.19089424612389,72.0,Yes,2,4,6,82.51453654767434,Business and Finance,Accountancy
19.0,Female,46.0,Reading/Writing,12.0,1,90.0,56.400000000000006,52.0,Yes,10,5,5,69.84,Business and Finance,Finance
24.0,Male,32.0,Kinesthetic,15.0,1,87.0,61.33979327143119,83.0,Yes,9,4,8,71.60387596285872,Business and Finance,Marketing
18.0,Female,16.0,Auditory,9.0,1,78.0,60.76653982346599,94.0,Yes,6,4,7,67.6599238940796,Health Sciences,Medical Technology
23.0,Female,21.0,Reading/Writing,6.0,1,68.0,61.86266797168358,81.0,Yes,3,4,8,64.31760078301015,Business and Finance,Business Administration
22.0,Other,44.0,Visual,13.0,0,89.0,63.28759324176205,78.0,Yes,6,2,9,73.57255594505723,Engineering,Civil
25.0,Female,48.0,Kinesthetic,17.0,0,57.0,59.75330165407415,84.0,Yes,7,2,6,58.65198099244449,Engineering,Civil
25.0,Female,22.0,Kinesthetic,5.0,0,94.0,52.116679052657936,79.0,No,5,5,4,68.87000743159476,Engineering,Mechanical
19.0,Female,6.0,Auditory,9.0,1,91.0,59.0,73.0,Yes,1,3,7,71.8,Engineering,Civil
28.0,Male,34.0,Visual,10.0,0,89.0,54.74644261387041,80.0,Yes,7,3,7,68.44786556832224,Business and Finance,Finance
18.0,Male,30.0,Kinesthetic,6.0,0,88.0,63.49368376911568,99.0,Yes,5,4,6,73.29621026146941,Business and Finance,Marketing
21.0,Female,7.0,Reading/Writing,5.0,1,94.0,42.89441639866473,58.0,Yes,6,4,7,63.33664983919884,Business and Finance,Accountancy
20.0,Male,47.0,Visual,10.0,1,96.0,61.02353834600308,55.0,Yes,9,1,4,75.01412300760185,Business and Finance,Finance
28.0,Female,29.0,Auditory,3.0,1,95.0,63.262356475191154,57.0,Yes,2,3,4,75.95741388511469,Engineering,Computer
24.0,Female,26.0,Visual,5.0,1,77.0,71.39999999999999,81.0,Yes,1,2,5,73.64,Business and Finance,Finance
27.0,Male,9.0,Auditory,15.0,1,94.0,52.705139893844304,66.0,No,3,3,9,69.22308393630658,Business and Finance,Marketing
27.0,Male,32.0,Auditory,2.0,1,98.0,73.01292181597226,75.0,Yes,2,9,5,83.00775308958336,Business and Finance,Business Administration
27.0,Male,12.0,Auditory,19.0,0,62.0,41.6,50.0,Yes,1,4,6,49.760000000000005,Business and Finance,Finance
27.0,Female,6.0,Auditory,13.0,1,72.0,40.49727241109883,67.0,Yes,7,2,7,53.09836344665929,Health Sciences,Physical Therapy
20.0,Female,23.0,Kinesthetic,18.0,1,82.0,57.000000000000014,92.0,No,10,6,5,67.00000000000001,Business and Finance,Marketing
22.0,Other,27.0,Visual,6.0,1,99.0,56.8,77.0,No,10,4,8,73.68,Business and Finance,Business Administration
24.0,Other,9.0,Reading/Writing,16.0,1,96.0,44.68352680796605,60.0,Yes,6,4,6,65.21011608477963,Engineering,Mechanical
19.0,Male,6.0,Visual,4.0,0,66.0,27.599999999999994,77.0,Yes,10,7,4,42.96,Engineering,Mechanical
19.0,Male,48.0,Reading/Writing,0.0,1,53.0,62.59169502227296,77.0,Yes,8,1,5,58.755017013363776,Business and Finance,Marketing
21.0,Male,38.0,Visual,12.0,1,96.0,79.60000000000001,74.0,Yes,1,8,6,86.16000000000001,Health Sciences,Nursing
24.0,Male,16.0,Kinesthetic,3.0,1,74.0,51.2,92.0,Yes,10,3,7,60.32,Engineering,Civil
20.0,Male,7.0,Auditory,1.0,1,95.0,58.9526384914559,88.0,No,4,4,8,73.37158309487353,Business and Finance,Marketing
29.0,Male,41.0,Reading/Writing,11.0,0,81.0,68.87003117961255,84.0,Yes,2,2,8,73.72201870776753,Engineering,Aerospace
18.0,Male,17.0,Kinesthetic,18.0,0,72.0,38.98578996418284,74.0,No,7,3,6,52.191473978509705,Business and Finance,Finance
25.0,Male,5.0,Reading/Writing,17.0,0,93.0,56.126908074723225,98.0,Yes,2,5,6,70.87614484483393,Engineering,Electrical
19.0,Other,44.0,Auditory,16.0,1,56.0,67.2104120937157,76.0,Yes,5,4,7,62.72624725622943,Business and Finance,Finance
26.0,Male,7.0,Visual,9.0,1,60.0,53.76714454386312,86.0,Yes,3,6,4,56.26028672631787,Engineering,Computer
28.0,Male,13.0,Auditory,5.0,0,54.0,38.32818374730624,62.0,No,2,5,6,44.596910248383736,Business and Finance,Business Administration
20.0,Male,13.0,Reading/Writing,7.0,1,52.0,37.4,73.0,Yes,10,5,5,43.24,Health Sciences,Medical Technology
24.0,Male,8.0,Kinesthetic,17.0,1,69.0,47.21591553182225,53.0,Yes,1,6,4,55.92954931909336,Health Sciences,Nursing
27.0,Female,7.0,Auditory,13.0,1,84.0,47.07021812372132,64.0,Yes,4,6,5,61.8421308742328,Engineering,Computer
22.0,Male,41.0,Auditory,18.0,1,68.0,71.8,64.0,No,1,2,6,70.28,Business and Finance,Finance
18.0,Female,19.0,Reading/Writing,3.0,0,57.0,42.9763602439805,77.0,Yes,5,2,8,48.5858161463883,Engineering,Mechanical
26.0,Female,35.0,Auditory,5.0,0,68.0,51.0,91.0,Yes,10,1,8,57.8,Engineering,Mechanical
20.0,Female,16.0,Visual,5.0,1,56.0,43.52842370894663,78.0,Yes,9,2,6,48.51705422536799,Health Sciences,Nursing
23.0,Male,49.0,Reading/Writing,7.0,1,60.0,59.72091272839504,58.0,No,7,6,7,59.83254763703702,Business and Finance,Finance
26.0,Female,11.0,Auditory,5.0,0,79.0,43.03487301541594,96.0,Yes,8,3,7,57.420923809249565,Engineering,Electrical
29.0,Female,13.0,Kinesthetic,17.0,1,91.0,45.69942362843002,68.0,Yes,8,4,4,63.81965417705801,Engineering,Computer
23.0,Male,46.0,Reading/Writing,17.0,1,92.0,86.9938663153867,95.0,No,3,0,6,88.99631978923202,Engineering,Computer
22.0,Female,41.0,Visual,5.0,1,59.0,77.31961544465358,89.0,Yes,2,2,7,69.99176926679215,Engineering,Computer
25.0,Male,8.0,Auditory,3.0,1,55.0,49.2793387119712,81.0,Yes,4,4,7,51.56760322718272,Engineering,Mechanical
18.0,Male,31.0,Reading/Writing,20.0,1,51.0,56.41838223499618,59.0,No,2,1,6,54.2510293409977,Engineering,Computer
25.0,Female,24.0,Auditory,8.0,0,76.0,55.4773195225972,94.0,Yes,5,1,7,63.68639171355832,Business and Finance,Business Administration
19.0,Female,38.0,Auditory,11.0,1,97.0,78.20359414391245,88.0,Yes,4,3,7,85.72215648634747,Business and Finance,Finance
26.0,Female,8.0,Kinesthetic,11.0,1,90.0,58.4,69.0,No,1,2,4,71.03999999999999,Engineering,Aerospace
24.0,Female,49.0,Kinesthetic,14.0,1,54.0,64.07680800033798,61.0,No,5,4,6,60.046084800202784,Engineering,Computer
18.0,Other,40.0,Kinesthetic,17.0,0,81.0,52.217603760474006,52.0,Yes,4,3,6,63.7305622562844,Health Sciences,Medical Technology
20.0,Male,43.0,Kinesthetic,8.0,0,70.0,55.05172728647531,66.0,No,5,5,8,61.03103637188519,Engineering,Mechanical
29.0,Female,43.0,Visual,14.0,1,51.0,51.2,63.0,Yes,10,3,4,51.120000000000005,Health Sciences,Pharmacy
26.0,Male,16.0,Auditory,7.0,0,86.0,36.71049128638922,56.0,No,6,0,5,56.426294771833525,Business and Finance,Accountancy
26.0,Female,26.0,Reading/Writing,1.0,0,50.0,46.539356497155694,81.0,No,5,1,9,47.92361389829341,Health Sciences,Nursing
27.0,Other,29.0,Kinesthetic,14.0,1,59.0,65.60000000000001,71.0,Yes,1,3,8,62.96000000000001,Health Sciences,Nursing
20.0,Male,43.0,Reading/Writing,19.0,1,85.0,74.7905021487233,87.0,Yes,6,5,7,78.87430128923398,Health Sciences,Pharmacy
18.0,Female,49.0,Visual,12.0,0,96.0,64.66090387789238,58.0,No,3,4,9,77.19654232673543,Health Sciences,Physical Therapy
23.0,Other,8.0,Visual,14.0,1,75.0,54.73033459522125,97.0,Yes,6,2,7,62.838200757132746,Business and Finance,Accountancy
23.0,Male,22.0,Reading/Writing,16.0,1,79.0,57.34855030660233,67.0,No,4,4,6,66.00913018396139,Engineering,Aerospace
18.0,Male,37.0,Auditory,1.0,1,60.0,67.00272559923549,92.0,Yes,6,6,6,64.20163535954129,Engineering,Mechanical
28.0,Female,32.0,Auditory,10.0,1,58.0,47.59309518492549,50.0,Yes,6,4,7,51.75585711095529,Engineering,Computer
18.0,Female,42.0,Reading/Writing,2.0,1,83.0,73.20146165764174,84.0,Yes,6,2,8,77.12087699458505,Health Sciences,Pharmacy
26.0,Female,28.0,Visual,1.0,1,76.0,52.14069424749352,53.0,Yes,5,1,6,61.68441654849611,Business and Finance,Accountancy
19.0,Male,45.0,Auditory,10.0,0,92.0,68.82081565146703,87.0,No,5,4,8,78.09248939088022,Business and Finance,Marketing
19.0,Male,22.0,Kinesthetic,0.0,1,60.0,56.454414587803456,91.0,Yes,7,2,9,57.87264875268208,Engineering,Mechanical
27.0,Male,48.0,Kinesthetic,15.0,0,93.0,63.80000000000001,91.0,Yes,10,2,7,75.48000000000002,Health Sciences,Physical Therapy
28.0,Male,38.0,Auditory,11.0,1,88.0,73.75476297817406,80.0,No,4,4,8,79.45285778690445,Business and Finance,Business Administration
24.0,Male,23.0,Auditory,20.0,1,90.0,71.19276114473796,85.0,Yes,2,5,5,78.71565668684278,Business and Finance,Accountancy
26.0,Male,46.0,Visual,9.0,0,99.0,71.6153956425755,77.0,Yes,3,6,6,82.5692373855453,Health Sciences,Pharmacy
24.0,Male,42.0,Auditory,1.0,1,75.0,69.95915323333962,65.0,No,3,3,7,71.97549194000376,Business and Finance,Finance
28.0,Male,22.0,Reading/Writing,6.0,0,80.0,48.23433210971599,69.0,No,4,6,4,60.94059926582959,Engineering,Computer
26.0,Male,45.0,Kinesthetic,2.0,1,61.0,69.9454165832141,74.0,No,4,2,7,66.36724994992846,Business and Finance,Marketing
21.0,Female,49.0,Visual,7.0,0,62.0,63.97956026019776,68.0,Yes,2,0,6,63.18773615611866,Business and Finance,Business Administration
29.0,Male,24.0,Kinesthetic,17.0,1,76.0,64.07160910584817,76.0,No,2,1,7,68.8429654635089,Health Sciences,Medical Technology
18.0,Male,46.0,Auditory,12.0,0,51.0,61.86892150652134,75.0,Yes,2,1,6,57.5213529039128,Health Sciences,Pharmacy
28.0,Other,25.0,Visual,12.0,1,100.0,57.75674905580018,65.0,Yes,6,4,5,74.65404943348011,Engineering,Aerospace
27.0,Female,10.0,Reading/Writing,13.0,0,73.0,32.573933694704365,55.0,Yes,5,5,5,48.74436021682262,Engineering,Civil
21.0,Male,41.0,Auditory,13.0,0,84.0,60.64906073891787,55.0,Yes,1,4,6,69.98943644335071,Engineering,Electrical
20.0,Female,7.0,Auditory,5.0,1,79.0,50.84285010460076,97.0,Yes,8,2,6,62.10571006276045,Business and Finance,Business Administration
19.0,Male,19.0,Auditory,13.0,1,87.0,60.8,60.0,Yes,1,3,6,71.28,Health Sciences,Nursing
18.0,Female,47.0,Auditory,0.0,1,58.0,64.22724781472654,58.0,Yes,4,3,7,61.736348688835925,Business and Finance,Accountancy
21.0,Female,19.0,Reading/Writing,17.0,1,71.0,52.3077462355014,61.0,Yes,3,4,6,59.78464774130085,Business and Finance,Marketing
21.0,Male,35.0,Reading/Writing,12.0,1,65.0,65.45654502495226,96.0,No,8,2,7,65.27392701497135,Engineering,Computer
18.0,Male,12.0,Kinesthetic,12.0,0,87.0,49.22754091641507,94.0,No,6,4,7,64.33652454984905,Business and Finance,Business Administration
18.0,Male,6.0,Visual,9.0,1,54.0,51.329109942928056,98.0,Yes,6,4,5,52.39746596575684,Business and Finance,Accountancy
23.0,Female,35.0,Auditory,13.0,1,75.0,62.64014483697235,70.0,Yes,5,3,6,67.5840869021834,Engineering,Mechanical
29.0,Male,47.0,Auditory,3.0,0,74.0,61.59546333350846,87.0,Yes,8,4,5,66.55727800010507,Engineering,Aerospace
25.0,Male,20.0,Kinesthetic,20.0,0,64.0,33.43299450611168,61.0,Yes,7,5,5,45.65979670366701,Health Sciences,Medical Technology
25.0,Male,32.0,Auditory,16.0,0,62.0,46.7345363707455,68.0,Yes,6,2,8,52.8407218224473,Health Sciences,Pharmacy
23.0,Female,16.0,Visual,7.0,0,87.0,42.31499320541352,84.0,Yes,9,3,6,60.18899592324812,Engineering,Computer
22.0,Male,26.0,Reading/Writing,13.0,0,96.0,64.8,80.0,Yes,1,2,6,77.28,Engineering,Computer
21.0,Female,16.0,Kinesthetic,0.0,1,58.0,44.45320814162309,60.0,Yes,5,2,6,49.87192488497386,Health Sciences,Medical Technology
28.0,Male,34.0,Visual,11.0,1,97.0,67.60176160945132,61.0,Yes,3,4,10,79.3610569656708,Business and Finance,Business Administration
28.0,Female,43.0,Reading/Writing,11.0,1,61.0,77.60000000000001,79.0,Yes,1,7,4,70.96000000000001,Engineering,Mechanical
24.0,Male,9.0,Visual,0.0,1,73.0,41.12854389520224,52.0,No,4,3,5,53.87712633712135,Engineering,Civil
27.0,Male,15.0,Visual,17.0,0,75.0,44.23915056788598,82.0,Yes,6,2,4,56.54349034073159,Business and Finance,Finance
23.0,Female,48.0,Kinesthetic,20.0,0,61.0,72.19999999999999,83.0,Yes,1,7,5,67.72,Engineering,Computer
20.0,Male,7.0,Visual,9.0,1,85.0,42.09391389902476,61.0,No,6,2,8,59.256348339414856,Engineering,Civil
24.0,Female,44.0,Kinesthetic,1.0,0,56.0,66.8129474829346,83.0,No,1,6,6,62.48776848976077,Business and Finance,Marketing
19.0,Male,12.0,Visual,3.0,1,51.0,29.000000000000007,54.0,No,10,4,7,37.8,Engineering,Civil
27.0,Female,22.0,Kinesthetic,17.0,1,91.0,45.8,61.0,Yes,10,2,9,63.88,Health Sciences,Pharmacy
24.0,Male,42.0,Auditory,16.0,0,75.0,51.06736619366549,70.0,Yes,8,5,8,60.64041971619929,Engineering,Computer
18.0,Female,16.0,Auditory,0.0,1,91.0,53.60471272885098,89.0,Yes,9,3,7,68.56282763731059,Engineering,Aerospace
20.0,Female,19.0,Auditory,15.0,1,100.0,71.3348564103705,90.0,Yes,3,6,6,82.8009138462223,Engineering,Computer
21.0,Male,40.0,Kinesthetic,13.0,1,53.0,52.6,70.0,Yes,10,0,5,52.76,Business and Finance,Marketing
23.0,Male,28.0,Visual,19.0,1,80.0,48.400000000000006,64.0,Yes,10,5,6,61.040000000000006,Health Sciences,Nursing
20.0,Male,20.0,Auditory,14.0,1,51.0,44.68521606112296,63.0,Yes,6,5,5,47.211129636673775,Engineering,Mechanical
23.0,Male,31.0,Kinesthetic,5.0,1,80.0,65.0,56.0,Yes,1,5,6,71.0,Health Sciences,Pharmacy
21.0,Female,17.0,Visual,11.0,0,60.0,34.0469753906077,57.0,No,5,1,7,44.42818523436462,Health Sciences,Pharmacy
20.0,Male,44.0,Kinesthetic,4.0,0,77.0,60.974786868354805,91.0,Yes,8,4,6,67.38487212101288,Engineering,Mechanical
28.0,Female,39.0,Visual,2.0,1,93.0,70.8,97.0,Yes,10,3,4,79.68,Health Sciences,Physical Therapy
20.0,Female,14.0,Kinesthetic,0.0,0,64.0,25.62900195386953,58.0,Yes,9,2,7,40.97740117232172,Health Sciences,Medical Technology
28.0,Female,17.0,Visual,0.0,0,80.0,46.3907601211564,98.0,Yes,9,4,5,59.83445607269384,Health Sciences,Pharmacy
23.0,Female,20.0,Kinesthetic,2.0,0,77.0,62.193750671234376,93.0,Yes,1,5,6,68.11625040274062,Business and Finance,Accountancy
25.0,Male,44.0,Auditory,20.0,1,84.0,66.11180852099433,77.0,No,8,2,7,73.26708511259659,Health Sciences,Nursing
28.0,Male,13.0,Visual,19.0,1,52.0,46.91459066760014,53.0,Yes,1,2,7,48.94875440056008,Health Sciences,Physical Therapy
25.0,Male,12.0,Reading/Writing,16.0,1,51.0,45.73845920602299,69.0,Yes,4,3,6,47.84307552361379,Business and Finance,Marketing
21.0,Female,27.0,Kinesthetic,7.0,1,89.0,47.72502112227196,57.0,Yes,9,5,8,64.23501267336317,Health Sciences,Nursing
20.0,Female,42.0,Reading/Writing,17.0,1,76.0,72.66431373236124,75.0,Yes,3,0,9,73.99858823941675,Business and Finance,Accountancy
25.0,Male,27.0,Reading/Writing,18.0,1,77.0,64.25947987829406,67.0,Yes,2,4,6,69.35568792697643,Health Sciences,Physical Therapy
19.0,Female,22.0,Reading/Writing,6.0,0,81.0,52.222503858424815,88.0,Yes,6,3,5,63.733502315054885,Health Sciences,Pharmacy
22.0,Female,34.0,Visual,10.0,0,63.0,47.31592090697925,84.0,No,9,3,5,53.58955254418755,Business and Finance,Marketing
29.0,Other,49.0,Reading/Writing,5.0,0,69.0,61.2,95.0,No,10,7,6,64.32,Health Sciences,Physical Therapy
19.0,Male,39.0,Visual,5.0,1,85.0,79.08318995883148,82.0,Yes,2,3,5,81.4499139752989,Business and Finance,Finance
22.0,Female,43.0,Kinesthetic,18.0,1,69.0,62.20411881545888,65.0,Yes,6,3,8,64.92247128927534,Business and Finance,Marketing
19.0,Female,43.0,Kinesthetic,15.0,0,89.0,54.5112355178324,69.0,Yes,8,6,4,68.30674131069944,Business and Finance,Accountancy
18.0,Male,23.0,Reading/Writing,5.0,1,86.0,69.50731738206647,88.0,No,3,1,7,76.10439042923988,Business and Finance,Finance
